CÓDIGO RENIPRESS,lat,lon
00011071,-9.80762833,-75.01144
00011107,-9.78743333,-74.91681167
00000805,-9.97664733,-76.67816419
00030231,-10.08413799,-76.51544965
00025442,-10.10712,-76.601273
00012146,-9.78814,-76.568565
00000865,-9.70679333,-76.65815167
00000791,-9.88494946,-76.50227265
00018915,-9.80038667,-76.64819333
00024360,-9.908619,-76.538979
00036919,-14.07056459,-75.72459898
00036917,-14.0657527,-75.7306122
00036197,-14.0624468,-75.7291718
00036564,-14.07563,-75.7484145
00036570,-14.07546,-75.7341811
00034831,-14.0649359,-75.7300735
00034402,-14.06338251,-75.72666243
00034406,-14.06264205,-75.73019435
00033291,-13.4207232,-76.1341877
00033478,-14.0759353,-75.725775
00032546,-14.0678651,-75.7269209
00032000,-14.0643039,-75.7358496
00033296,-14.0671614,-75.7307015
00032375,-14.08356654,-75.72652854
00003385,-14.03849667,-75.73471333
00024976,-14.045284,-75.7502258
00018450,-14.07034707,-75.73741485
00028377,-14.07645094,-75.72962142
00024983,-14.0638248,-75.7340086
00016374,-14.06558333,-75.73803833
00009648,-14.07336249,-75.72462361
00003377,-14.07999167,-75.76977667
00003394,-14.11302,-75.69275
00003393,-14.09696333,-75.70509667
00003412,-14.36473833,-75.68530833
00024977,-14.0447845,-75.7500914
00003362,-14.01994833,-75.75443667
00003400,-14.2113,-75.46296167
00003399,-14.046845,-75.27445167
00036566,-13.4038842,-76.1281943
00033576,-13.4269294,-76.1365093
00020979,-13.4257254,-76.1375471
00027763,-13.4266672,-76.1392817
00003429,-13.48262833,-76.08295333
00003432,-13.40847667,-76.14393833
00035167,-13.42553,-76.136711
00003434,-13.4017605,-76.14092556
00012277,-13.40271688,-76.1317021
00006845,-14.82511167,-75.08743
00032270,-15.1667431,-75.068978
00013911,-15.3594696,-75.1677176
00003446,-15.36109833,-75.166165
00034028,-14.53044801,-75.18209628
00010483,-14.5340655,-75.1808035
00003459,-14.51913667,-75.20068833
00003465,-14.44291,-75.19099333
00003466,-14.21885,-75.09475
00017023,-13.707865,-76.20239333
00024336,-13.7076834,-76.2048998
00011400,-13.7134562,-76.1841701
00003482,-13.56621,-75.52878833
00034020,-13.7480227,-76.2282139
00003492,-14.14865833,-76.26907333
00035461,-12.0738122,-75.2099573
00034975,-12.05178765,-75.19676253
00033851,-12.0591244,-75.2050378
00031678,-12.07314578,-75.20394211
00028945,-12.07055305,-75.21548486
00029305,-12.07614303,-75.2101466
00014331,-12.06929405,-75.20997708
00026975,-12.0686357,-75.214804
00026881,-12.06890062,-75.21278388
00030197,-12.06898386,-75.21434694
00025972,-12.06877238,-75.21249474
00029303,-12.05997426,-75.20451693
00030960,-12.08254777,-75.20545758
00029921,-12.08391617,-75.2050375
00000608,-12.0906394,-75.20297417
00026821,-12.0826574,-75.20535228
00000616,-12.27396941,-75.13964452
00032261,-12.06400817,-75.21852688
00032540,-12.06145295,-75.2148059
00000716,-11.99919853,-75.22014142
00000705,-12.06084184,-75.23372274
00025288,-12.05392691,-75.22246964
00028858,-12.0579479,-75.2158171
00007951,-12.0572947,-75.2171961
00000620,-12.1062638,-75.21422322
00000703,-12.33244479,-75.28091604
00000663,-11.89082848,-75.26652915
00000737,-11.97909219,-74.8976037
00000719,-12.05607954,-75.25427493
00000627,-12.19416442,-75.09970537
00000670,-11.86269898,-74.71080176
00024428,-11.9817038,-74.694089
00000744,-11.94002895,-74.70715213
00027857,-11.90488269,-75.32499899
00008668,-11.9224992,-75.31824117
00000677,-11.67676648,-75.09504207
00000749,-11.91053849,-75.36009708
00006738,-12.10120699,-75.48685774
00000692,-11.87489672,-75.31549038
00032537,-11.0561299,-75.33167816
00027076,-11.069987,-75.3395283
00000322,-10.90645333,-75.10626167
00000331,-10.93434,-75.09240333
00000323,-10.831885,-74.989035
00014383,-10.92870667,-74.72720333
00008130,-10.92911162,-74.87396803
00000336,-10.86341333,-75.18371667
00000315,-10.81566833,-75.21567
00013600,-11.12766525,-75.34902937
00028740,-11.77517126,-75.49606674
00008175,-11.77766441,-75.49861651
00000381,-11.61509319,-75.56781052
00000367,-11.804925,-75.43714667
00000414,-11.82793905,-75.38937349
00000400,-11.80885607,-75.47141168
00000427,-11.81648113,-75.61966996
00000395,-11.78595781,-75.38103618
00000397,-11.73712683,-75.44569365
00000369,-11.70830667,-75.51544667
00000373,-11.89539333,-75.506375
00000370,-11.81937833,-75.54103333
00000419,-11.54456833,-75.52399167
00000407,-11.93692833,-75.53310833
00000423,-11.72307744,-75.47370209
00000378,-11.795425,-75.512105
00000553,-11.29835833,-76.07760667
00000541,-10.84938167,-75.765805
00000484,-11.11972456,-74.58572719
00029306,-11.252678,-74.6371154
00010502,-11.13173477,-74.45196879
00016911,-11.25977769,-74.3843086
00000438,-11.29066764,-74.43207523
00024436,-11.85825789,-73.95807601
00000448,-11.4517342,-74.4375046
00000504,-11.13794818,-74.75625883
00000477,-11.17010811,-74.8087158
00034004,-11.514752,-73.7477857
00000500,-10.97248859,-74.62345981
00000512,-12.16110371,-74.08109048
00000510,-12.27534326,-74.01382593
00000593,-11.44082697,-75.75211115
00030175,-11.420005,-75.689444
00000591,-11.44746512,-75.6919159
00000589,-11.45839288,-75.67838855
00000588,-11.41738711,-75.73217064
00000587,-11.38631939,-75.68859269
00000521,-11.35409117,-75.66359818
00000523,-11.34951532,-75.62470078
00000545,-11.21812328,-75.64652932
00000571,-11.26244323,-75.55316955
00000579,-11.48790582,-75.5505156
00000582,-11.43594326,-75.53876448
00000559,-11.52207533,-75.90646915
00000429,-11.7294441,-75.75581143
00035440,-11.74504023,-76.01241943
00015855,-11.5192616,-75.9016488
00010364,-11.6927211,-76.0969647
00000647,-12.0758373,-75.31511324
00035596,-8.1289556,-79.0413029
00035762,-8.1164663,-79.0244328
00036762,-8.1108823,-79.0298342
00035143,-8.11649437,-79.0231353
00034575,-8.1184523,-79.0318504
00032510,-8.1038734,-79.0377992
00031163,-8.1008337,-79.0383735
00031553,-8.1030134,-79.0334491
00030984,-8.1172377,-79.0251863
00005197,-8.11307335,-79.04841776
00021228,-8.09018343,-79.00239931
00025512,-8.1174817,-79.0340823
00017867,-8.10224735,-79.03694776
00025644,-8.1030896,-79.04264454
00029925,-8.10335833,-79.02661151
00008685,-8.1110707,-79.0349299
00005202,-8.11303099,-79.0071627
00012234,-8.1090524,-79.0215336
00010594,-8.1036718,-79.0368008
00029078,-8.1060428,-79.0329727
00005211,-8.07338166,-78.9905279
00005214,-8.07009915,-78.98664983
00005219,-8.080159,-79.02690228
00036502,-8.06974019,-79.06841788
00005227,-8.07456192,-79.04439884
00005226,-8.06921193,-79.05401551
00026203,-8.0647013,-79.0614895
00005241,-7.97509413,-78.8125325
00034545,-8.131895,-79.0413958
00031175,-8.1307066,-79.0395447
00026934,-8.1417136,-79.0508441
00023794,-8.1431141,-79.0362544
00011659,-8.13771037,-79.04994322
00005264,-7.84355517,-79.14476395
00025444,-7.79432467,-79.21889539
00005275,-7.76496948,-79.14526084
00009141,-7.7473482,-79.1896199
00005301,-7.17129384,-79.48411203
00005304,-7.14330762,-79.58464628
00016423,-8.06934875,-78.43278759
00006774,-8.12642704,-78.45322571
00007249,-8.09243572,-78.50325412
00005308,-8.17197256,-78.40994051
00005312,-8.2241786,-78.41282279
00005313,-8.19869451,-78.38368536
00005326,-8.00285,-78.60075333
00005298,-7.33402333,-79.48836833
00012110,-7.3508438,-79.4537261
00032839,-8.0189468,-77.4773673
00005385,-8.03349302,-77.47826634
00005386,-8.03406284,-77.45842704
00005393,-8.34848233,-77.39088936
00035598,-7.8179447,-78.0507612
00036664,-7.816461,-78.0452048
00036169,-7.814969,-78.0379029
00005351,-7.77313418,-78.03437694
00029010,-7.816461,-78.0452048
00005349,-7.817422,-78.04389675
00005350,-7.84030181,-78.09455227
00031804,-7.7817534,-77.8688851
00013802,-7.87484223,-77.66667913
00005357,-7.86151125,-77.94403974
00037260,-7.6260793,-77.8921554
00005360,-7.81044124,-78.24666696
00035704,-7.6992269,-77.7434198
00005365,-7.61329562,-77.82246603
00013755,-8.17736167,-78.220485
00017587,-8.29517,-78.3491
00005332,-8.142575,-78.172465
00005344,-8.09010333,-78.20433167
00005347,-8.01840833,-77.80506167
00005256,-8.37955759,-78.67919934
00005251,-8.41499745,-78.75028703
00034894,-8.5440562,-78.6792282
00033463,-8.5410455,-78.6757176
00032740,-6.78195937,-79.84213985
00037024,-6.78529638,-79.84434996
00036001,-6.7712768,-79.845161
00034439,-6.77348242,-79.83994619
00034071,-6.7746695,-79.8461721
00034690,-6.7853054,-79.8332546
00034516,-6.78221164,-79.84490554
00031108,-6.76076543,-79.86098007
00031998,-6.7752942,-79.8394806
00029438,-6.7737664,-79.8372735
00014144,-6.7730834,-79.840897
00008083,-6.77078206,-79.82084709
00029215,-6.7831206,-79.8394273
00023931,-6.7669639,-79.8352022
00023318,-6.77242149,-79.85081411
00018484,-6.8331358,-79.9296383
00025197,-6.76716422,-79.85223703
00008151,-6.7731227,-79.8412206
00008750,-6.77503,-79.84571167
00008903,-6.7756882,-79.8414998
00008730,-6.78057479,-79.84245535
00008836,-6.771262,-79.862752
00004319,-6.76611513,-79.82880764
00018227,-6.7738536,-79.8454503
00004325,-6.64272667,-79.38460167
00037086,-6.7573172,-79.8337052
00016622,-6.758556,-79.8304117
00004333,-6.75076,-79.85149833
00008832,-6.984842,-79.621117
00004364,-6.87273376,-79.340632
00027737,-6.86408753,-79.81585688
00004344,-6.88258667,-79.82120667
00004355,-6.880855,-79.91967167
00004356,-6.92203667,-79.586035
00032743,-6.7347251,-79.6309108
00004441,-6.6330924,-79.78662993
00004402,-6.03275,-79.33406
00004400,-6.02414973,-79.20339804
00004442,-6.37797,-79.48698
00004461,-6.1161795,-79.3776584
00034047,-6.7727007,-79.846911
00004370,-6.70239167,-79.90252333
00035943,-6.54667,-80.0117516
00004422,-6.50178597,-80.01111381
00004427,-6.62899856,-79.95654133
00004430,-6.52476774,-79.97888866
00004426,-6.54133249,-79.97368414
00004425,-6.51541264,-79.94329976
00004406,-6.08414333,-79.63476833
00004415,-5.91782083,-80.0971509
00004408,-5.89976667,-79.80584667
00006681,-6.24745,-79.54839833
00004348,-6.77261833,-79.92234833
00004393,-6.51670697,-79.8359445
00004391,-6.48658748,-79.90232063
00035392,-12.0409588,-77.0665153
00033340,-12.05069618,-77.0549456
00031116,-12.0670903,-77.0366854
00028873,-12.05812805,-77.06061936
00016291,-12.04473587,-77.04019498
00019741,-12.0540552,-77.0285876
00006203,-12.0531204,-77.0231298
00026546,-12.0545097,-77.0685741
00027739,-12.05950184,-77.00829151
00026830,-12.089374,-77.0581104
00014771,-12.07760465,-77.03524835
00024735,-12.05918775,-77.03903294
00023553,-12.05420397,-77.08678163
00015221,-12.04788493,-77.02708638
00009993,-12.05956284,-77.0390249
00006187,-12.0359928,-77.0722189
00030044,-12.0499467,-77.0357231
00030009,-12.0675439,-77.0368198
00035204,-12.04260452,-76.93536959
00033111,-12.038907,-76.92428254
00032276,-12.0309132,-76.9262393
00030874,-12.07026191,-76.9747015
00014813,-12.04354099,-76.92971683
00008313,-12.0313969,-76.9321411
00026477,-12.07458584,-76.98341468
00026857,-12.02800984,-76.92298243
00026615,-12.0565346,-76.9566706
00028092,-12.032812,-76.93521268
00019267,-12.0108891,-76.8230718
00018570,-12.01064571,-76.82078696
00008854,-12.0097127,-76.8220312
00021867,-12.0341386,-76.9499028
00029167,-12.0536648,-76.9382572
00015955,-12.0284077,-76.9252558
00024629,-12.029234,-76.9250947
00021673,-12.07051633,-76.9748906
00021260,-12.0247214,-76.9180586
00025126,-12.0703453,-76.9807785
00005932,-12.0294635,-76.9063862
00008531,-12.029321,-76.9247939
00007149,-12.0225134,-76.8076659
00005966,-12.0600611,-76.9964076
00029166,-12.0558075,-76.9528728
00005931,-12.04277623,-76.89800245
00035487,-12.1428751,-77.0152724
00033886,-12.15355344,-77.01948328
00029656,-12.1353101,-77.0210304
00029863,-12.13741835,-77.02233887
00034787,-12.05635551,-77.04233031
00029559,-12.0637223,-77.0480458
00033784,-11.89448351,-77.03262213
00032838,-11.89083442,-77.02614225
00005736,-11.8961113,-77.0271114
00028204,-11.8938564,-77.0410012
00028577,-11.8552379,-77.037736
00026009,-11.8967637,-77.0383869
00030430,-11.8816987,-77.0362967
00028661,-11.875115,-77.0298192
00005740,-11.8345612,-77.000102
00005937,-11.9863974,-76.8198403
00027839,-11.9909353,-76.8234269
00018730,-11.9947642,-76.7682775
00018933,-11.992212,-76.824827
00005942,-11.9755017,-76.749976
00029263,-11.97453248,-76.760592
00035609,-12.1682878,-77.0247073
00035137,-12.16841163,-77.02441497
00034390,-12.17699828,-77.00727156
00034818,-12.1923873,-77.0118246
00035335,-12.1670418,-77.0250454
00033075,-12.1772212,-77.0080679
00032163,-12.1940241,-77.0117522
00030815,-12.1713,-77.02216
00030805,-12.171258,-77.0221919
00019378,-12.184649,-76.9989989
00026562,-12.1794093,-77.0095475
00026947,-12.1746412,-77.0083423
00014615,-12.1673499,-77.0189828
00020382,-12.16003955,-77.02359415
00010098,-12.16220614,-77.01971338
00010251,-12.15719987,-77.02277876
00029044,-12.1122117,-76.816773
00005978,-12.1110471,-76.8182673
00035682,-11.9517344,-77.051317
00036751,-11.913394,-77.039721
00034210,-11.9475125,-77.0502594
00034184,-11.911546,-77.038728
00026131,-11.9374701,-77.0534924
00033172,-11.92307376,-77.05362684
00032595,-11.9719571,-77.0562697
00033016,-11.9291527,-77.0555126
00032042,-11.9270035,-77.0431261
00031335,-11.9372,-77.0661538
00031744,-11.91184589,-77.03893306
00025891,-11.9014262,-77.0399126
00005766,-11.9416876,-77.0636501
00010730,-12.0685383,-77.0590846
00029194,-11.9343005,-77.0592615
00029979,-11.9454289,-77.0608126
00029978,-11.95156344,-77.05932385
00025635,-11.96456,-77.05875
00025546,-11.95544703,-77.06067301
00029871,-11.94520656,-77.05300725
00025146,-11.9383722,-77.053568
00017970,-11.941471,-77.063429
00028799,-11.9664721,-77.0562795
00018482,-11.9351927,-77.05534614
00020948,-11.9714363,-77.0577635
00007684,-11.9347565,-77.0656999
00005755,-11.9160503,-77.0553621
00030001,-11.9569781,-77.0516383
00036237,-12.0446237,-76.997969
00032569,-12.03461465,-76.99668362
00031185,-12.0407815,-76.9995931
00025982,-12.0527,-77.0036872
00026425,-12.050816,-77.0061721
00026996,-12.05124091,-76.99732016
00025620,-12.03451713,-77.00344808
00013937,-12.040214,-76.99321
00008240,-12.0492283,-77.0089438
00029169,-12.0396852,-76.9930421
00029705,-12.03794046,-76.99257172
00011302,-12.0519808,-77.0031979
00036160,-11.97932998,-77.0463172
00033008,-12.00214415,-77.05660141
00028154,-11.9794789,-77.0572681
00028213,-11.9981951,-77.0549935
00026842,-11.98488834,-77.05730013
00029739,-11.9982487,-77.0549103
00005793,-11.9722396,-77.045511
00035073,-12.0759702,-77.050001
00036276,-12.06674956,-77.04464468
00036510,-12.06538587,-77.04511083
00036192,-12.0892608,-77.0581869
00033336,-12.0952469,-77.0593246
00033963,-12.0705312,-77.0484232
00032342,-12.08944519,-77.05814636
00032727,-12.0892608,-77.0581869
00031546,-12.0707406,-77.0485549
00031120,-12.0892785,-77.0581673
00028576,-12.0729028,-77.0500612
00028413,-12.06901602,-77.04498208
00010538,-12.06640358,-77.04486407
00019429,-12.0749905,-77.0494686
00019129,-12.0750295,-77.0435289
00016432,-12.07555788,-77.0390412
00023561,-12.07591619,-77.05018898
00012657,-12.0747549,-77.0385263
00012842,-12.07953057,-77.04551511
00025082,-12.0731593,-77.0399586
00020479,-12.07251498,-77.03765965
00010180,-12.0846203,-77.0573501
00010156,-12.0748594,-77.0430624
00020805,-12.06946848,-77.04639158
00008711,-12.0726176,-77.0383011
00029017,-12.0691758,-77.0450526
00029792,-12.0729028,-77.0500612
00035205,-12.0675924,-76.9573972
00034355,-12.08389807,-76.92871369
00032277,-12.090951,-76.9495722
00032882,-12.06867275,-76.94737262
00031736,-12.0703477,-76.9524895
00027067,-12.0820196,-76.928234
00025819,-12.06901067,-76.9503028
00027668,-12.0631489,-76.9509079
00015243,-12.06913537,-76.95766679
00023743,-12.0819916,-76.928694
00019729,-12.10100534,-76.94844444
00029843,-12.0935321,-76.944925
00031133,-12.06082713,-77.03359342
00023282,-12.0608683,-77.0297089
00006170,-12.0608274,-77.03213
00009355,-12.0839961,-77.0113653
00036277,-12.0892288,-77.0248189
00036331,-12.0891673,-77.0350902
00036827,-12.0904392,-77.03717685
00036674,-12.0798393,-77.03532345
00036701,-12.0854497,-77.0345246
00035522,-12.090634,-77.028662
00035524,-12.0838849,-77.0363069
00035054,-12.0829303,-77.0350147
00034310,-12.0836972,-77.0359818
00035377,-12.090454,-77.023765
00033970,-12.0831699,-77.0348523
00034899,-12.0831699,-77.0348523
00033917,-12.0853611,-77.0354031
00033400,-12.0850302,-77.0341151
00033623,-12.0872174,-77.0330422
00033068,-12.0843035,-77.0398955
00030989,-12.0818157,-77.0335847
00032968,-12.0873476,-77.0361873
00025898,-12.08462568,-77.03722449
00028422,-12.08530198,-77.03810816
00026665,-12.0899101,-77.0386264
00028938,-12.084229,-77.0355772
00024536,-12.0840263,-77.0427002
00026026,-12.08926797,-77.03423153
00023420,-12.0896487,-77.0392623
00023638,-12.0801248,-77.03531
00029542,-12.0819141,-77.0335696
00030319,-12.0851073,-77.0451357
00024171,-12.09090604,-77.03908927
00029560,-12.0835381,-77.0359291
00018239,-12.0829257,-77.034945
00020748,-12.0833985,-77.0408487
00035963,-11.9625499,-77.072767
00034227,-11.9776227,-77.0833997
00033180,-11.9837027,-77.0766933
00032744,-11.99061057,-77.0695917
00032877,-11.9925417,-77.06409014
00033004,-11.97018711,-77.08015121
00033181,-11.9730986,-77.0722647
00031591,-11.98144072,-77.08065814
00031257,-12.00593356,-77.07008798
00031391,-11.95957404,-77.07420223
00029089,-11.98358205,-77.076892
00031305,-11.9728064,-77.067389
00020779,-11.9709081,-77.0676211
00020397,-11.9744568,-77.0708193
00030565,-11.96253969,-77.07291327
00027557,-11.9268006,-77.0751538
00027427,-11.9718156,-77.0691609
00017524,-11.99099373,-77.07199997
00028162,-11.94353882,-77.07442279
00013728,-11.9910857,-77.0692183
00021828,-11.97101363,-77.07819856
00026048,-11.93592516,-77.07684328
00030451,-11.9946313,-77.0756856
00014160,-11.9918231,-77.0781706
00030594,-11.98939498,-77.07176113
00028185,-12.0050567,-77.0668407
00028214,-11.9914118,-77.0749044
00027446,-12.0059971,-77.07298232
00028175,-12.0074241,-77.0687908
00026244,-11.9481772,-77.0785696
00027771,-12.00804,-77.0626
00026006,-11.99058401,-77.07483871
00030407,-11.99414213,-77.07254446
00023469,-11.9901894,-77.0675767
00024955,-11.93721343,-77.08013017
00030089,-11.93581858,-77.07690976
00018418,-11.9590616,-77.07163251
00017847,-11.9896079,-77.08108
00019744,-11.96679976,-77.07055235
00030595,-11.9918524,-77.078341
00030432,-11.95330844,-77.07768189
00005813,-11.94818503,-77.0727773
00029862,-11.97672576,-77.0622716
00029023,-11.9680592,-77.0693499
00030260,-12.0502081,-77.053568
00033998,-11.9697941,-76.7783753
00032438,-11.94238481,-76.70525891
00032506,-11.93323996,-76.69363945
00005899,-12.0021766,-76.8756992
00005897,-11.9807667,-76.9427212
00025747,-11.93795313,-76.69709402
00017001,-11.93666202,-76.69603051
00024388,-11.98498995,-76.83172377
00013278,-11.93441792,-76.69386372
00030056,-11.9941705,-76.8423249
00010899,-11.9451442,-76.7160503
00010093,-11.9880775,-76.8987606
00005864,-11.9214709,-76.7128534
00033875,-12.2313471,-76.8028933
00030656,-12.27702698,-76.86757005
00027398,-12.27492956,-76.87064408
00016636,-12.27566974,-76.87022048
00009979,-12.27568943,-76.87133336
00035632,-12.0907783,-77.0703004
00036298,-12.0910139,-77.0569523
00034062,-12.0910139,-77.0569523
